id,formattedAddress,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,subdivision,zoning,lastSaleDate,lastSalePrice,hoa,architectureType,cooling,coolingType,heating,heatingType,exteriorType,fireplace,floorCount,foundationType,garage,garageSpaces,garageType,pool,roomCount,unitCount,viewType
"4525-Bridgeton-Ln,-Orlando,-FL-32817","4525 Bridgeton Ln, Orlando, FL 32817",Orlando,FL,32817,Orange,28.600665,-81.230986,Single Family,3.0,2.0,1569.0,5750.0,1990.0,WOOD GLEN PH 2 STRAW RIDGE P D,P-D,2024-06-24T00:00:00.000Z,411000,,,True,Central,True,Forced Air,Stucco,False,1.0,,True,2.0,Garage,True,,1.0,
"362-Egret-Ave,-Naples,-FL-34108","362 Egret Ave, Naples, FL 34108",Naples,FL,34108,Collier,26.268891,-81.819841,Single Family,2.0,2.0,1380.0,9583.0,1973.0,CONNERS VANDERBILT BCH EST #3,RSF-3,2024-06-24T00:00:00.000Z,4350000,,,False,,False,,,False,1.0,,False,,,False,,1.0,
"148-Karanda-Ct,-Royal-Palm-Beach,-FL-33411","148 Karanda Ct, Royal Palm Beach, FL 33411",Royal Palm Beach,FL,33411,Palm Beach,26.702328,-80.231984,Single Family,2.0,2.0,1112.0,2396.0,1980.0,STRATHMORE GATE I,,2024-06-24T00:00:00.000Z,245000,,Condo / Apartment,True,Central,True,Electric,,False,,,False,,,True,,1.0,
"6827-S-Sparkman-St,-Tampa,-FL-33616","6827 S Sparkman St, Tampa, FL 33616",Tampa,FL,33616,Hillsborough,27.866495,-82.524784,Single Family,4.0,3.0,3346.0,5000.0,2007.0,PORT TAMPA CITY MAP,RS-50,2024-06-24T00:00:00.000Z,665000,,Contemporary,True,Central,True,Central,Stucco,False,2.0,,True,1.0,Garage,False,,1.0,
"7080-Hundred-Acre-Dr,-Cocoa,-FL-32927","7080 Hundred Acre Dr, Cocoa, FL 32927",Cocoa,FL,32927,Brevard,28.4809,-80.814134,Single Family,3.0,2.0,2086.0,22216.0,1991.0,HUNDRED ACRE WOODS UNIT ONE,SR,2024-06-24T00:00:00.000Z,562000,,,True,Central,True,Central,Brick,True,1.0,Slab / Mat / Raft,True,,Attached,True,,1.0,
"8231-Severn-Dr,-Apt-B,-Boca-Raton,-FL-33433","8231 Severn Dr, Apt B, Boca Raton, FL 33433",Boca Raton,FL,33433,Palm Beach,26.339711,-80.174714,Single Family,2.0,2.0,1302.0,1224.0,1986.0,BOCA RIO NORTH REPL,RS,2024-06-24T00:00:00.000Z,374900,,Condo / Apartment,False,,True,Forced Air,Combination,False,2.0,,False,,,False,,1.0,
"2970-Alton-Dr,-St-Pete-Beach,-FL-33706","2970 Alton Dr, St Pete Beach, FL 33706",St Pete Beach,FL,33706,Pinellas,27.706837,-82.730532,Single Family,,2.0,1776.0,8999.0,1970.0,NORTH VINA DEL MAR 1ST ADD,,2024-06-24T00:00:00.000Z,1550000,,,True,Central,True,Central,Stucco,True,1.0,Footing,True,2.0,Garage,True,,1.0,
"1515-Sheehan-Blvd,-Port-Charlotte,-FL-33952","1515 Sheehan Blvd, Port Charlotte, FL 33952",Port Charlotte,FL,33952,Charlotte,27.004463,-82.088548,Single Family,2.0,2.0,1166.0,21528.0,1988.0,PORT CHARLOTTE,RSF3.5 SINGLE FAM. RES.,2024-06-24T00:00:00.000Z,247500,,,True,Commercial,True,Forced Air,Combination,False,1.0,Slab / Mat / Raft,True,,Attached,False,4.0,1.0,
"202-7th-Ave-N,-Saint-Petersburg,-FL-33701","202 7th Ave N, Saint Petersburg, FL 33701",Saint Petersburg,FL,33701,Pinellas,27.779164,-82.635941,Condo,3.0,3.0,2065.0,,2005.0,DEL CENTRO CONDO,,2024-06-24T00:00:00.000Z,815000,,Condo / Apartment,False,,False,,Brick / Stone,False,3.0,,True,2.0,Attached,False,,1.0,
"976-W-12th-St,-Jacksonville,-FL-32209","976 W 12th St, Jacksonville, FL 32209",Jacksonville,FL,32209,Duval,30.350665,-81.668882,Single Family,3.0,1.0,1089.0,2869.0,1919.0,UNION INVESTMENT SUBURB,RMD-A,2024-06-24T00:00:00.000Z,99500,,,True,Central,True,Forced Air,Aluminum / Vinyl Siding,True,1.0,,False,,,False,,1.0,
"1670-Seminary-St,-Jacksonville,-FL-32209","1670 Seminary St, Jacksonville, FL 32209",Jacksonville,FL,32209,Duval,30.345297,-81.690311,Single Family,3.0,1.0,1262.0,4916.0,1952.0,COLLEGE GARDENS UNIT 01,RLD-60,2024-06-24T00:00:00.000Z,58700,,,True,Central,True,Forced Air,Concrete Block,False,1.0,,False,,,False,,1.0,
"50-Pelican-Pointe-Dr,-Apt-204,-Delray-Beach,-FL-33483","50 Pelican Pointe Dr, Apt 204, Delray Beach, FL 33483",Delray Beach,FL,33483,Palm Beach,26.423101,-80.072283,Condo,2.0,2.0,1135.0,,1986.0,PELICAN POINTE COND,,2024-06-24T00:00:00.000Z,390000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"22411-Bette-Ave,-Port-Charlotte,-FL-33954","22411 Bette Ave, Port Charlotte, FL 33954",Port Charlotte,FL,33954,Charlotte,27.029429,-82.078108,Single Family,3.0,2.0,1622.0,20000.0,2020.0,PORT CHARLOTTE,RSF3.5 SINGLE FAM. RES.,2024-06-24T00:00:00.000Z,384900,,,True,Commercial,True,,Stucco,False,1.0,Slab / Mat / Raft,True,,Garage,True,5.0,1.0,
"100-N-Federal-Hwy,-Apt-938,-Fort-Lauderdale,-FL-33301","100 N Federal Hwy, Apt 938, Fort Lauderdale, FL 33301",Fort Lauderdale,FL,33301,Broward,26.123241,-80.136774,Condo,3.0,2.0,1518.0,,2005.0,WAVERLY @ LAS OLAS CONDO,RAC-EMU,2024-06-24T00:00:00.000Z,583000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,,
"2701-S-Ocean-Blvd,-Apt-18,-Highland-Beach,-FL-33487","2701 S Ocean Blvd, Apt 18, Highland Beach, FL 33487",Highland Beach,FL,33487,Palm Beach,26.426063,-80.063885,Condo,2.0,2.0,1504.0,,1964.0,CARLTON HOUSE COND,,2024-06-24T00:00:00.000Z,885000,,Condo / Apartment,False,,False,,,False,,,False,,,True,,1.0,
"1652-Saxton-Rd,-Cocoa,-FL-32926","1652 Saxton Rd, Cocoa, FL 32926",Cocoa,FL,32926,Brevard,28.383427,-80.818521,Single Family,5.0,3.0,2674.0,6534.0,2021.0,ADAMSON CREEK PHASE ONE-B,,2024-06-24T00:00:00.000Z,410000,,,False,,False,,Stucco,False,2.0,,False,,,False,,1.0,
"4100-Cove-Dr,-Belle-Isle,-FL-32812","4100 Cove Dr, Belle Isle, FL 32812",Belle Isle,FL,32812,Orange,28.47294,-81.334606,Single Family,3.0,2.0,2631.0,11318.0,1975.0,CONWAY EAST,R-1-AA,2024-06-24T00:00:00.000Z,715000,,,True,Central,True,Forced Air,Concrete Block,False,1.0,,True,2.0,Garage,False,,1.0,
"2300-Estey-Ave,-Naples,-FL-34104","2300 Estey Ave, Naples, FL 34104",Naples,FL,34104,Collier,26.141863,-81.776655,Single Family,3.0,1.5,950.0,7405.0,1961.0,BROOKSIDE UNIT 1,RSF-4,2024-06-24T00:00:00.000Z,415000,,,False,,False,,,False,1.0,,False,,,False,,1.0,
"221-Cornell-Dr,-Lake-Worth-Beach,-FL-33460","221 Cornell Dr, Lake Worth Beach, FL 33460",Lake Worth Beach,FL,33460,Palm Beach,26.641799,-80.053261,Single Family,2.0,1.5,1105.0,5249.0,1956.0,COLLEGE PARK,SFR,2024-06-24T00:00:00.000Z,567500,,,True,Commercial,True,Forced Air,Stucco,False,1.0,,True,,Carport,False,,1.0,
"14200-Calypso-Ln,-Wellington,-FL-33414","14200 Calypso Ln, Wellington, FL 33414",Wellington,FL,33414,Palm Beach,26.630986,-80.272867,Townhouse,3.0,3.0,2175.0,9200.0,1997.0,EQUESTRIAN CLUB ESTS PL 3 OF,,2024-06-24T00:00:00.000Z,1750000,768.0,Condo / Apartment,False,,False,,,False,1.0,,True,,Garage,True,,1.0,
"14111-Royal-Vista-Dr,-Apt-109,-Delray-Beach,-FL-33484","14111 Royal Vista Dr, Apt 109, Delray Beach, FL 33484",Delray Beach,FL,33484,Palm Beach,26.465745,-80.141309,Condo,2.0,2.0,1392.0,43560.0,1993.0,HUNTINGTON POINTE COND,,2024-06-24T00:00:00.000Z,220000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"408-Rooks-Loop,-Haines-City,-FL-33844","408 Rooks Loop, Haines City, FL 33844",Haines City,FL,33844,Polk,28.132869,-81.622999,Single Family,4.0,2.0,1431.0,6007.0,2019.0,HIGHLAND PLACE,,2024-06-24T00:00:00.000Z,298000,,,False,,False,,Stucco,False,1.0,Slab / Mat / Raft,True,,Garage,False,,1.0,
"3510-Imperial-Ln,-Lakeland,-FL-33812","3510 Imperial Ln, Lakeland, FL 33812",Lakeland,FL,33812,Polk,27.95741,-81.893463,Single Family,3.0,2.0,1998.0,15751.0,1979.0,ROYAL OAKS ESTATES,RE-1,2024-06-24T00:00:00.000Z,310000,,,False,,False,,Stucco,True,1.0,Other,True,,Attached,False,,1.0,
"1550-Sw-Iffla-Ave,-Port-Saint-Lucie,-FL-34953","1550 Sw Iffla Ave, Port Saint Lucie, FL 34953",Port Saint Lucie,FL,34953,Saint Lucie,27.217725,-80.398177,Single Family,4.0,2.0,1997.0,10000.0,2006.0,PORT ST LUCIE SECTION 33,RS-2 PSL,2024-06-24T00:00:00.000Z,450000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,Slab / Mat / Raft,True,,Attached,False,8.0,1.0,
"5141-Corsair-Ave,-Jacksonville,-FL-32244","5141 Corsair Ave, Jacksonville, FL 32244",Jacksonville,FL,32244,Duval,30.239192,-81.715906,Single Family,3.0,1.0,1050.0,7500.0,1952.0,VENETIA TERRACE R/P,RLD-60,2024-06-24T00:00:00.000Z,126500,,,True,Wall,True,Forced Air,Concrete Block,False,1.0,,True,,Carport,False,,1.0,
"4368-Savannah-Ave,-Jacksonville,-FL-32210","4368 Savannah Ave, Jacksonville, FL 32210",Jacksonville,FL,32210,Duval,30.262436,-81.733781,Single Family,3.0,2.0,2358.0,11269.0,1970.0,CONFEDERATE POINT UNIT 01,RLD-90,2024-06-24T00:00:00.000Z,330000,,,True,Central,True,Forced Air,Brick Veneer,True,1.0,,True,2.0,Garage,False,,1.0,
"2001-Greenbriar-Blvd,-Apt-8,-Clearwater,-FL-33763","2001 Greenbriar Blvd, Apt 8, Clearwater, FL 33763",Clearwater,FL,33763,Pinellas,28.004786,-82.754314,Condo,2.0,1.0,790.0,31363.0,1970.0,GREENBRIAR CONDO,,2024-06-24T00:00:00.000Z,100000,,Condo / Apartment,True,Commercial,True,,Brick / Stone,False,1.0,,False,,,False,,1.0,Average
"1307-Dragon-Head-Dr,-Valrico,-FL-33594","1307 Dragon Head Dr, Valrico, FL 33594",Valrico,FL,33594,Hillsborough,27.9196,-82.22308,Single Family,4.0,2.0,1874.0,5000.0,2002.0,COPPER RIDGE TRACT G2,PD,2024-06-24T00:00:00.000Z,345000,,Contemporary,True,Central,True,Central,Stucco,False,1.0,,True,,Garage,False,,1.0,
"344-Royal-Liverpool-Ln,-Orlando,-FL-32828","344 Royal Liverpool Ln, Orlando, FL 32828",Orlando,FL,32828,Orange,28.535889,-81.171379,Single Family,5.0,3.0,3012.0,8398.0,1999.0,AUGUSTA,P-D,2024-06-24T00:00:00.000Z,685000,,,True,Central,True,Forced Air,Stucco,True,2.0,,True,2.0,Garage,True,,1.0,
"8063-Summer-Shores-Dr,-Delray-Beach,-FL-33446","8063 Summer Shores Dr, Delray Beach, FL 33446",Delray Beach,FL,33446,Palm Beach,26.446827,-80.172436,Single Family,2.0,2.0,1175.0,4369.0,1995.0,WATERWAYS AT DELRAY PH 4,RS,2024-06-24T00:00:00.000Z,345000,,Condo / Apartment,False,,False,,,False,,,True,,Garage,False,,1.0,
"5716-Golfway-Dr,-Boca-Raton,-FL-33433","5716 Golfway Dr, Boca Raton, FL 33433",Boca Raton,FL,33433,Palm Beach,26.347901,-80.132809,Single Family,4.0,3.0,2016.0,13059.0,1974.0,BOCA DEL MAR NO 1,AR,2024-06-24T00:00:00.000Z,985000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,,True,,Garage,True,,1.0,
"2750-Bahia-Ct,-Kissimmee,-FL-34746","2750 Bahia Ct, Kissimmee, FL 34746",Kissimmee,FL,34746,Osceola,28.231168,-81.440611,Single Family,3.0,2.0,1448.0,20909.0,1989.0,PINERIDGE EST UN 2,OPUD,2024-06-24T00:00:00.000Z,290000,,,True,Package,True,Package,Concrete Block,False,1.0,Footing,True,2.0,Garage,False,,1.0,
"2047-Royal-Bay-Blvd,-Apt-23,-Kissimmee,-FL-34746","2047 Royal Bay Blvd, Apt 23, Kissimmee, FL 34746",Kissimmee,FL,34746,Osceola,28.311859,-81.481115,Condo,3.0,2.0,1350.0,566.0,1993.0,ROYAL PALM BAY CONDO,OPUD,2024-06-24T00:00:00.000Z,250000,,Condo / Apartment,True,Package,True,Package,Aluminum Siding,False,1.0,Footing,False,,,False,,1.0,
"3196-Bear-Path,-Kissimmee,-FL-34746","3196 Bear Path, Kissimmee, FL 34746",Kissimmee,FL,34746,Osceola,28.3421,-81.494331,Single Family,2.0,2.0,1123.0,6708.0,1993.0,INDIAN WELLS UN 9,OPUD,2024-06-24T00:00:00.000Z,390000,,,True,Package,True,Package,Concrete Block,False,1.0,Footing,True,2.0,Garage,True,,1.0,
"1831-Windward-Oaks-Ct,-Kissimmee,-FL-34746","1831 Windward Oaks Ct, Kissimmee, FL 34746",Kissimmee,FL,34746,Osceola,28.194268,-81.42316,Single Family,3.0,2.0,2813.0,11021.0,2004.0,BELLALAGO,OPUD,2024-06-24T00:00:00.000Z,487500,,,True,Commercial,True,Package,Stucco,False,2.0,Footing,True,3.0,Garage,True,,,
"302-Pine-Ridge-Cir,-Apt-B-2,-Greenacres,-FL-33463","302 Pine Ridge Cir, Apt B-2, Greenacres, FL 33463",Greenacres,FL,33463,Palm Beach,26.627701,-80.131757,Condo,2.0,1.0,935.0,43560.0,1979.0,PINE RIDGE III COND,,2024-06-24T00:00:00.000Z,195000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"6014-Joy-Ct,-Labelle,-FL-33935","6014 Joy Ct, Labelle, FL 33935",Labelle,FL,33935,Hendry,26.760191,-81.379001,Single Family,3.0,2.0,1246.0,10019.0,2024.0,PORT LABELLE UNIT 6,RG3,2024-06-24T00:00:00.000Z,260000,,,False,,False,,,False,,,False,,,False,,,
"2518-Dumont-Ln,-North-Port,-FL-34286","2518 Dumont Ln, North Port, FL 34286",North Port,FL,34286,Sarasota,27.0436,-82.191945,Single Family,4.0,2.5,2031.0,16991.0,1999.0,PORT CHARLOTTE SUB 05,RSF2,2024-06-24T00:00:00.000Z,370000,,,True,Commercial,True,,Stucco,False,1.0,Slab / Mat / Raft,True,,Attached,False,7.0,1.0,
"711-S-Locust-Ave,-Sanford,-FL-32771","711 S Locust Ave, Sanford, FL 32771",Sanford,FL,32771,Seminole,28.80589,-81.260632,Single Family,2.0,1.0,1174.0,7488.0,1926.0,SANFORD TOWN OF,,2024-06-24T00:00:00.000Z,259900,,,True,Central,True,Central,Siding,False,1.0,Pier / Post & Beam,False,,,False,,1.0,
"1031-Royal-Oaks-Dr,-Apopka,-FL-32703","1031 Royal Oaks Dr, Apopka, FL 32703",Apopka,FL,32703,Orange,28.655264,-81.488842,Single Family,3.0,2.0,1578.0,6637.0,1992.0,ROYAL OAK ESTS REP,RTF,2024-06-24T00:00:00.000Z,323300,43.0,,True,Central,True,Forced Air,Stucco,False,1.0,,True,2.0,Garage,False,,1.0,
"71-Jardin-De-Mer-Pl,-Jacksonville-Beach,-FL-32250","71 Jardin De Mer Pl, Jacksonville Beach, FL 32250",Jacksonville Beach,FL,32250,Duval,30.28667,-81.407911,Condo,3.0,2.0,1500.0,100.0,2003.0,JARDIN DE MER VII,,2024-06-24T00:00:00.000Z,350000,,Condo / Apartment,False,,True,,,False,,,False,,,False,,1.0,Average
"239-Longview-Ave,-Apt-214,-Kissimmee,-FL-34747","239 Longview Ave, Apt 214, Kissimmee, FL 34747",Kissimmee,FL,34747,Osceola,28.32656,-81.527906,Condo,1.0,1.0,1066.0,915.0,2001.0,GEORGE TOWN AT CELEBRATION,,2024-06-24T00:00:00.000Z,335000,,Condo / Apartment,True,Package,True,Package,Stucco,False,1.0,Footing,False,,,False,,,
"2306-Silver-Palm-Dr,-Apt-202,-Kissimmee,-FL-34747","2306 Silver Palm Dr, Apt 202, Kissimmee, FL 34747",Kissimmee,FL,34747,Osceola,28.314826,-81.613911,Condo,3.0,2.0,1402.0,653.0,2003.0,WINDSOR/WYNDHAM PALMS CONDOMINIUM,OPUD,2024-06-24T00:00:00.000Z,285000,,Condo / Apartment,True,Package,True,Package,Concrete Block,False,1.0,Footing,False,,,False,,1.0,
"1206-Celebration-Ave,-Kissimmee,-FL-34747","1206 Celebration Ave, Kissimmee, FL 34747",Kissimmee,FL,34747,Osceola,28.309105,-81.552406,Single Family,2.0,3.5,2801.0,3049.0,2002.0,SPRING PK T H S VILL,OPUD,2024-06-24T00:00:00.000Z,830000,,,True,Package,True,Package,Stucco,False,3.0,Footing,True,2.0,Detached,False,,1.0,
"34-Spoonbill-Way,-Key-West,-FL-33040","34 Spoonbill Way, Key West, FL 33040",Key West,FL,33040,Monroe,24.574929,-81.743654,Single Family,2.0,2.0,1624.0,3109.0,1998.0,STOCK ISLAND,,2024-06-24T00:00:00.000Z,1125000,,,True,Commercial,True,Forced Air,Other,False,2.0,Pile,True,,Garage,True,,1.0,
"15-Southport-Ln,-Apt-B,-Boynton-Beach,-FL-33436","15 Southport Ln, Apt B, Boynton Beach, FL 33436",Boynton Beach,FL,33436,Palm Beach,26.485638,-80.101131,Condo,3.0,2.0,1617.0,43560.0,1980.0,SOUTHPORT AT HUNTERS RUN COND,,2024-06-24T00:00:00.000Z,24900,,Condo / Apartment,True,Central,True,Electric,,False,,,False,,,False,,1.0,
"514-Brighton-Ave,-Orange-Park,-FL-32073","514 Brighton Ave, Orange Park, FL 32073",Orange Park,FL,32073,Clay,30.171607,-81.744111,Single Family,4.0,1.0,1457.0,7700.0,1961.0,BELLAIR,RB,2024-06-24T00:00:00.000Z,179000,,,True,Central,True,Forced Air,Concrete Block,False,1.0,,False,,,False,,1.0,
"5005-Sw-104th-Loop,-Ocala,-FL-34476","5005 Sw 104th Loop, Ocala, FL 34476",Ocala,FL,34476,Marion,29.070937,-82.203661,Single Family,3.0,2.0,1707.0,15682.0,1999.0,SANDY PINES,R1,2024-06-24T00:00:00.000Z,300000,,,True,Commercial,True,Heat Pump,Stucco,False,1.0,Slab / Mat / Raft,True,,Garage,False,,1.0,
"300-S-Pointe-Dr,-Apt-2002,-Miami-Beach,-FL-33139","300 S Pointe Dr, Apt 2002, Miami Beach, FL 33139",Miami Beach,FL,33139,Miami-Dade,25.768169,-80.134363,Condo,2.0,2.5,2040.0,,1996.0,PORTOFINO TOWER CONDO,"6500:COMMERCIAL,CLASSIF",2024-06-24T00:00:00.000Z,2350000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"13785-W-Hwy,-328,-Ocala,-FL-34482","13785 W Hwy, 328, Ocala, FL 34482",Ocala,FL,34482,Marion,29.187742,-82.347812,Land,,,,65340.0,,MEADOW WOOD,A1,2024-06-24T00:00:00.000Z,110000,,,False,,False,,,False,,,False,,,False,,,
"232-Waterford-J,-Delray-Beach,-FL-33446","232 Waterford J, Delray Beach, FL 33446",Delray Beach,FL,33446,Palm Beach,26.448904,-80.151953,Condo,2.0,2.0,883.0,43560.0,1973.0,KINGS POINT WATERFORD,,2024-06-24T00:00:00.000Z,173500,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"2100-S-Daytona-Ave,-Flagler-Beach,-FL-32136","2100 S Daytona Ave, Flagler Beach, FL 32136",Flagler Beach,FL,32136,Flagler,29.457464,-81.118833,Single Family,3.0,2.0,1120.0,9200.0,1975.0,FUQUAY SUB,,2024-06-24T00:00:00.000Z,460000,,,True,Central,True,Forced Air,Brick,False,1.0,,True,,Garage,False,3.0,1.0,
"2832-Stoneway-Ln,-Apt-C,-Fort-Pierce,-FL-34982","2832 Stoneway Ln, Apt C, Fort Pierce, FL 34982",Fort Pierce,FL,34982,Saint Lucie,27.416842,-80.348135,Single Family,2.0,2.0,1005.0,1248.0,1991.0,STONES THROW TOWNHOMES,PLANNED DE,2024-06-24T00:00:00.000Z,185000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,Slab / Mat / Raft,False,,,False,5.0,1.0,
"6215-Wild-Mustang-Trl,-Jacksonville,-FL-32234","6215 Wild Mustang Trl, Jacksonville, FL 32234",Jacksonville,FL,32234,Duval,30.202286,-81.95749,Single Family,5.0,3.0,2517.0,8909.0,2019.0,WINCHESTER RIDGE PH 2 UN 1,PUD,2024-06-24T00:00:00.000Z,361000,,,True,Central,True,Forced Air,Aluminum / Vinyl Siding,False,2.0,,True,,Garage,False,,1.0,
"1011-Flame-Vine-Ave,-Apt-201,-Delray-Beach,-FL-33445","1011 Flame Vine Ave, Apt 201, Delray Beach, FL 33445",Delray Beach,FL,33445,Palm Beach,26.441496,-80.100694,Condo,2.0,2.0,1167.0,43560.0,1977.0,PINES OF DELRAY COND,,2024-06-24T00:00:00.000Z,207500,,Condo / Apartment,False,,False,,,False,,,False,,,True,,1.0,
"5151-Ventura-Dr,-Delray-Beach,-FL-33484","5151 Ventura Dr, Delray Beach, FL 33484",Delray Beach,FL,33484,Palm Beach,26.430515,-80.125336,Single Family,3.0,2.0,1833.0,5615.0,1996.0,VENTURA PUD,PUD,2024-06-24T00:00:00.000Z,625000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,,True,,Garage,False,,1.0,
"701-Ne-77th-St,-Miami,-FL-33138","701 Ne 77th St, Miami, FL 33138",Miami,FL,33138,Miami-Dade,25.846288,-80.182284,Single Family,6.0,7.5,5198.0,20700.0,2021.0,AQUA MARINE SUB,"0100:SINGLE FAM,GENERAL",2024-06-24T00:00:00.000Z,8000000,,,False,,False,,Stucco,False,1.0,,True,,Garage,True,,1.0,
"20185-E-Country-Club-Dr,-Apt-1704,-Miami,-FL-33180","20185 E Country Club Dr, Apt 1704, Miami, FL 33180",Miami,FL,33180,Miami-Dade,25.963167,-80.12549,Condo,2.0,2.5,2470.0,2470.0,1990.0,THE LANDMARK CONDO,5000:HOTELS&MOTELS-GEN,2024-06-24T00:00:00.000Z,850000,,Condo / Apartment,False,,False,,,False,,,True,2.0,Attached Garage,True,,,
"4160-19th-St-N,-Saint-Petersburg,-FL-33714","4160 19th St N, Saint Petersburg, FL 33714",Saint Petersburg,FL,33714,Pinellas,27.809863,-82.659382,Single Family,2.0,1.0,840.0,7218.0,1964.0,K & H CLEARVIEW 1ST ADD,,2024-06-24T00:00:00.000Z,205000,,,True,Central,True,Central,Concrete Block,False,1.0,Footing,True,1.0,Garage,False,,1.0,
"1380-Glen-Haven-Dr,-Merritt-Island,-FL-32952","1380 Glen Haven Dr, Merritt Island, FL 32952",Merritt Island,FL,32952,Brevard,28.363169,-80.672436,Single Family,3.0,2.0,1131.0,7405.0,1965.0,"GLEN HAVEN, PARTIAL REPLAT OF SEC 2-C",RU111,2024-06-24T00:00:00.000Z,630000,,,True,Central,True,Central,Brick,False,1.0,Slab / Mat / Raft,True,,Attached,True,5.0,1.0,
"1322-W-23rd-St,-Jacksonville,-FL-32209","1322 W 23rd St, Jacksonville, FL 32209",Jacksonville,FL,32209,Duval,30.357933,-81.676611,Single Family,3.0,2.0,1836.0,6650.0,1924.0,MONCRIEF PARK,RLD-60,2024-06-24T00:00:00.000Z,210000,,,True,Central,True,Forced Air,Shingle,False,2.0,,False,,,False,,1.0,
"790-Eldridge-St,-Orlando,-FL-32803","790 Eldridge St, Orlando, FL 32803",Orlando,FL,32803,Orange,28.556568,-81.320676,Single Family,2.0,2.0,1280.0,10147.0,1946.0,LAKE BARTON SHORES SEC 1,R-1A,2024-06-24T00:00:00.000Z,267000,,,True,Central,True,Forced Air,Stucco,True,1.0,,False,,,False,,1.0,
"13106-Wexford-Hollow-Rd-N,-Jacksonville,-FL-32224","13106 Wexford Hollow Rd N, Jacksonville, FL 32224",Jacksonville,FL,32224,Duval,30.281568,-81.471058,Single Family,4.0,3.0,2882.0,16965.0,1997.0,JAX GOLF & CO CLUB U1-B,PUD,2024-06-24T00:00:00.000Z,1175000,,,True,Central,True,Forced Air,Concrete Block,True,1.0,,True,3.0,Garage,True,,1.0,
"4926-Creekside-Park-Ave,-Orlando,-FL-32811","4926 Creekside Park Ave, Orlando, FL 32811",Orlando,FL,32811,Orange,28.488402,-81.44887,Single Family,5.0,2.0,3002.0,5275.0,2013.0,MILLENNIA PK PH 2,PD,2024-06-24T00:00:00.000Z,625600,,,True,Central,True,Forced Air,Stucco,True,2.0,,True,2.0,Garage,False,,1.0,
"1575-Forest-Lakes-Cir,-Apt-C,-West-Palm-Beach,-FL-33406","1575 Forest Lakes Cir, Apt C, West Palm Beach, FL 33406",West Palm Beach,FL,33406,Palm Beach,26.653534,-80.10654,Single Family,3.0,2.0,1694.0,1520.0,1980.0,FOREST LAKES,RM,2024-06-24T00:00:00.000Z,350000,,Condo / Apartment,False,,False,,,False,2.0,,False,,,False,,1.0,
"2602-9th-St-W,-Bradenton,-FL-34205","2602 9th St W, Bradenton, FL 34205",Bradenton,FL,34205,Manatee,27.477174,-82.57125,Single Family,,,,6300.0,,ACREAGE,GC,2024-06-24T00:00:00.000Z,400000,,,False,,False,,,False,,,False,,,False,,,
"2608-9th-St-W,-Bradenton,-FL-34205","2608 9th St W, Bradenton, FL 34205",Bradenton,FL,34205,Manatee,27.476666,-82.571379,,,,,,,,,2024-06-24T00:00:00.000Z,400000,,,False,,False,,,False,,,False,,,False,,,
"109-Gardenia-Ave,-Ponte-Vedra-Beach,-FL-32082","109 Gardenia Ave, Ponte Vedra Beach, FL 32082",Ponte Vedra Beach,FL,32082,Saint Johns,30.177163,-81.382313,Single Family,4.0,2.0,2086.0,6970.0,1992.0,PONTE VEDRA,,2024-06-24T00:00:00.000Z,820000,,"Prefab, Modular",True,Central,True,Forced Air,Stucco,True,1.0,Other,True,2.0,Garage,False,,1.0,
"2050-Ne-39th-St,-Apt-E307,-Lighthouse-Point,-FL-33064","2050 Ne 39th St, Apt E307, Lighthouse Point, FL 33064",Lighthouse Point,FL,33064,Broward,26.279134,-80.095479,Condo,1.0,1.0,676.0,,1966.0,LIGHTHOUSE POINT GARDENS S,RM-25,2024-06-24T00:00:00.000Z,88700,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"4165-Sw-67th-Ave,-Apt-210B,-Davie,-FL-33314","4165 Sw 67th Ave, Apt 210B, Davie, FL 33314",Davie,FL,33314,Broward,26.070425,-80.238243,Apartment,1.0,1.0,670.0,,1974.0,MARLBORO ESTATES CONDO,RAC-TC,2024-06-24T00:00:00.000Z,165000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"10425-Larchmont-Pl-N,-Pinellas-Park,-FL-33782","10425 Larchmont Pl N, Pinellas Park, FL 33782",Pinellas Park,FL,33782,Pinellas,27.866739,-82.707477,Condo,2.0,1.5,1085.0,43124.0,1971.0,SPRINGWOOD VILLAS,,2024-06-24T00:00:00.000Z,182500,,Condo / Apartment,True,Commercial,True,,Brick / Stone,False,1.0,,True,1.0,Attached,True,,1.0,Average
